time_us,x,y,z,qw,qx,qy,qz
183277346,-1.70201,0.768279,-1.16574,0.068094,0.0118126,0.0180109,-0.997446
183311456,-1.68985,0.762028,-1.17005,0.06101,0.010926,0.0111786,-0.9980151
183344094,-1.67734,0.756471,-1.17462,0.0613942,0.00992876,0.0179523,-0.997903
183378002,-1.66446,0.749786,-1.17857,0.0528355,0.00665861,0.0172776,-0.998432
183410417,-1.65353,0.746644,-1.18307,0.0703347,0.00969594,0.0252803,-0.997156
183444115,-1.64271,0.740996,-1.18741,0.072803,0.00738961,0.0193434,-0.9971311
183477524,-1.62998,0.734497,-1.19006,0.0649951,0.00159932,0.0219155,-0.997644
183510938,-1.61859,0.72939,-1.19341,-0.0626323,0.00933577,-0.0143407,0.99789
183544693,-1.60856,0.724333,-1.19685,0.0701062,-0.00300527,0.0185726,-0.9973621
183576432,-1.59795,0.717251,-1.19862,0.0643156,-0.0025229,0.0172097,-0.997778
183610917,-1.58798,0.712972,-1.2003,0.0694092,-0.0038686,0.0180098,-0.997418
183644846,-1.57724,0.706815,-1.20179,-0.0570179,0.014311,-0.0134851,0.998181
183676443,-1.56764,0.70104,-1.20327,0.0679828,-0.00287517,0.0197153,-0.997488
183710673,-1.55726,0.694477,-1.2033,-0.05706,0.0103383,-0.0175359,0.998163
183744034,-1.54716,0.689376,-1.20452,-0.0618653,0.010149,-0.0125697,0.997954
183777920,-1.53828,0.683799,-1.2048,-0.0596354,0.00928026,-0.00969369,0.998131
183810768,-1.52974,0.678356,-1.20485,-0.0624627,0.0090558,-0.0138323,0.99791
183844699,-1.52112,0.672472,-1.20507,-0.058707,0.0123847,-0.0122212,0.998124
183876919,-1.51247,0.666835,-1.20475,-0.0567266,0.00598108,-0.0118052,0.998302
183910075,-1.50412,0.660656,-1.20444,0.0617278,-0.00277307,0.0112618,-0.9980261
183943915,-1.49577,0.654942,-1.20339,0.0609137,0.00014244,0.0138959,-0.998046
183977650,-1.48819,0.648777,-1.20216,0.0624154,0.00204378,0.0153542,-0.99793
184010585,-1.48002,0.642566,-1.20113,0.0568922,0.00911578,0.0135683,-0.9982471
184044146,-1.47239,0.636285,-1.19921,0.0593994,0.0118947,0.0145205,-0.998058
184077560,-1.46423,0.630926,-1.19789,0.0599834,0.011569,0.0117035,-0.998064
184110664,-1.45637,0.623799,-1.19528,0.0486837,0.0107183,0.01653,-0.998621
184144602,-1.44795,0.61795,-1.19351,0.0514488,0.0119255,0.00677196,-0.998582
184177749,-1.44025,0.611312,-1.19118,0.0554544,0.00884999,0.00903311,-0.998381
184211835,-1.43216,0.604822,-1.1884,0.050601,0.0101776,0.0127367,-0.9985861
184243689,-1.42361,0.598481,-1.18563,0.0573593,0.0047688,0.0103298,-0.998289
184278378,-1.41529,0.591637,-1.18279,0.0529551,0.00709241,0.00901246,-0.998531
184310666,-1.40721,0.583388,-1.17839,0.0322177,0.00787719,0.0212384,-0.999224
184344820,-1.39827,0.578703,-1.17439,0.0354657,0.0179866,0.0245772,-0.9989071
184377343,-1.39011,0.571486,-1.16992,0.0458975,0.023853,0.0286843,-0.998249
184410468,-1.38067,0.561781,-1.16563,0.0156623,0.0278565,0.0325185,-0.99896
184444429,-1.36986,0.558462,-1.16064,0.0286308,0.0240798,0.026076,-0.99896
184476592,-1.3598,0.549955,-1.1544,0.0193088,0.0251662,0.0285332,-0.9990891
184510779,-1.34952,0.542495,-1.14729,0.0650475,0.0539892,0.0236409,-0.99614
184543838,-1.33913,0.540842,-1.14254,0.0451733,0.0332555,0.0292261,-0.997998
184577308,-1.3268,0.534325,-1.13857,0.0274714,0.0340927,0.0555686,-0.9974941
184610755,-1.31727,0.527717,-1.13133,0.0401971,0.0336083,0.0352955,-0.998002
184642814,-1.30363,0.521031,-1.12616,0.0418118,0.0392166,0.0439496,-0.997388
184676436,-1.29145,0.514869,-1.12125,0.0325718,0.049167,0.0393192,-0.997485
184710634,-1.27778,0.511409,-1.11767,0.0277824,0.049152,0.0386054,-0.9976581
184743730,-1.26365,0.504508,-1.11319,0.0209244,0.0492523,0.034879,-0.997958
184776300,-1.24988,0.498363,-1.10909,0.0225079,0.0477175,0.0379794,-0.997885
184810879,-1.23365,0.489505,-1.1032,0.0516328,0.0705888,0.0436084,-0.9952131
184844560,-1.22174,0.488211,-1.10229,0.0198975,0.0594818,0.0300204,-0.99758
184877285,-1.20606,0.483717,-1.09898,0.0152877,0.0613486,0.0345052,-0.997403
184910513,-1.19029,0.478634,-1.09794,-0.00874599,0.0503232,0.0424401,-0.997793
184944283,-1.17696,0.475814,-1.09739,-0.0180607,0.0185344,0.019902,-0.9994671
184976952,-1.16162,0.47011,-1.09494,-0.00817676,0.0229166,0.0253544,-0.999382
185010476,-1.14384,0.467637,-1.09157,-0.0137129,0.036181,0.0341334,-0.998668
185042843,-1.12477,0.45956,-1.08895,-0.0354496,0.0342577,0.0202443,-0.998579
185077096,-1.10952,0.459984,-1.09121,-0.00286534,0.0285573,0.0298573,-0.9991421
185110384,-1.095,0.452708,-1.09121,-0.00849955,0.00964043,0.0242228,-0.999624
185144536,-1.07983,0.448502,-1.09063,-0.0130872,0.0119257,0.0393506,-0.999069
185177817,-1.05963,0.44332,-1.09162,-0.017596,0.0194375,0.03734,-0.9989591
185210275,-1.04389,0.440537,-1.09238,-0.00465182,0.0097267,0.0223134,-0.999693
185243871,-1.02272,0.438385,-1.09035,-0.0502997,0.0169796,0.00388063,-0.998582
185276663,-1.00961,0.430163,-1.09527,-0.0285418,0.00528076,0.028118,-0.999183
185310576,-0.994544,0.426194,-1.09563,-0.0169212,0.000307864,0.0274464,-0.999481
185344318,-0.978492,0.420912,-1.09811,-0.0119133,0.000417712,0.0170289,-0.999784
185376931,-0.960747,0.419547,-1.10071,-0.0324017,0.0156576,0.0472599,-0.998234
185411122,-0.946341,0.416411,-1.10218,-0.0104166,0.00576487,0.0415385,-0.9990661
185444055,-0.931921,0.412722,-1.10474,-0.0105892,0.00620213,0.0446675,-0.998927
185476552,-0.916364,0.409196,-1.10642,-0.00408848,-0.000896205,0.0500646,-0.998737
185511215,-0.90068,0.404264,-1.10909,-0.0302034,-0.00129739,0.0471295,-0.9984311
185543634,-0.889669,0.407792,-1.11196,-0.0125742,-0.00717775,0.0576373,-0.998233
185577253,-0.876311,0.408958,-1.11649,0.00440593,-0.0132748,0.0543918,-0.998422
185611067,-0.860178,0.410184,-1.12033,0.00990068,-0.00996578,0.0426509,-0.998991
185643984,-0.845186,0.408531,-1.12206,0.00998011,0.0126396,-0.034697,0.9992681
185676351,-0.829763,0.413129,-1.12663,0.0127993,-0.00617867,0.0515261,-0.998571
185710396,-0.816677,0.412026,-1.13053,0.000927593,0.0199538,-0.0354543,0.999172
185744210,-0.802298,0.414241,-1.13521,-0.00853328,0.0319183,-0.0431068,0.9985241
185777325,-0.791195,0.417614,-1.13691,0.00225221,0.0178475,-0.0440772,0.998866
185809974,-0.777447,0.418817,-1.13831,-0.00150688,-0.00324184,0.0545024,-0.998507
185844070,-0.763682,0.421815,-1.1437,-0.0115789,-0.00738657,0.0638738,-0.997864
185877164,-0.752439,0.417997,-1.14522,0.0582529,0.0217737,-0.0568744,0.9964431
185910062,-0.742889,0.423853,-1.14915,0.0471762,0.0315494,-0.0566026,0.996782
185943520,-0.732426,0.424993,-1.15145,0.0521463,0.0413829,-0.0546319,0.996285
185977285,-0.721723,0.42897,-1.15678,0.0642939,0.037898,-0.0651462,0.9950811
186010577,-0.708844,0.431419,-1.16286,0.0533686,0.0276795,-0.0550691,0.996671
186043744,-0.700648,0.436268,-1.1658,0.0561703,0.0400134,-0.0661291,0.995425
186076714,-0.692106,0.440731,-1.17224,0.0442192,0.0173133,-0.0496827,0.997635
186109656,-0.683003,0.446821,-1.17583,-0.0442963,-0.0171049,0.0646578,-0.9967771
186142991,-0.673738,0.448071,-1.17737,0.052268,0.0260077,-0.0479882,0.99714
186176962,-0.664186,0.452783,-1.1831,-0.0446249,-0.0121658,0.0422949,-0.998034
186209739,-0.656166,0.459898,-1.18201,0.0366971,0.023146,-0.0496583,0.9978231
186242986,-0.648297,0.465162,-1.1819,0.045625,0.0179098,-0.0386264,0.998051
186276150,-0.641073,0.468905,-1.1818,0.0440151,0.0159542,-0.0499231,0.997655
186310844,-0.632364,0.469697,-1.18464,0.0314,0.0245267,-0.0207117,0.9989911
186343333,-0.62508,0.474538,-1.1845,0.0297595,0.0196373,-0.00854608,0.999328
186377602,-0.619193,0.477872,-1.18074,0.0412919,0.015896,-0.0267361,0.998663
186409450,-0.611647,0.481297,-1.17777,-0.0424695,-0.010343,0.036216,-0.998388
186444255,-0.604041,0.483028,-1.17438,-0.0319155,-0.00103025,0.0270709,-0.9991231
186476912,-0.596765,0.483776,-1.1705,-0.0287278,-0.00735423,0.039446,-0.998782
186511275,-0.596302,0.488811,-1.16294,-0.0404454,-0.00694187,0.0328728,-0.998617
186544120,-0.588183,0.492844,-1.15972,-0.0391829,-0.0021106,0.0401162,-0.998424
186576973,-0.582143,0.49875,-1.15407,-0.0454756,0.00373013,0.0343264,-0.9983691
186609758,-0.581574,0.506857,-1.14562,-0.0484623,-0.00340459,0.0472002,-0.997703
186643756,-0.573193,0.505205,-1.13885,-0.0120204,-0.016169,0.0528501,-0.998399
186676795,-0.569597,0.511302,-1.13312,0.0153994,0.0148004,-0.0466487,0.998683
186710492,-0.567829,0.51418,-1.12633,-0.0365515,0.00576641,0.055313,-0.9977831
186744427,-0.563942,0.521378,-1.11731,-0.0260256,0.0103688,0.0698052,-0.997167
186777593,-0.559959,0.5265,-1.10931,-0.0184192,0.0139327,0.0686941,-0.99737
186810881,-0.556894,0.530078,-1.1007,-0.0401446,-0.00194336,0.0573569,-0.9975441
186843609,-0.554553,0.532566,-1.09292,-0.0491693,0.000532632,0.056672,-0.997181
186876887,-0.552011,0.537134,-1.08691,-0.0248835,-0.00472587,0.0681104,-0.997356
186909818,-0.548737,0.542037,-1.07941,-0.0329679,-0.00369004,0.0655069,-0.997301
186943333,-0.547423,0.543202,-1.07291,-0.0280279,0.00780521,0.0802547,-0.996351
186976943,-0.543328,0.544266,-1.06774,-0.0239965,-0.00894935,0.0820689,-0.996298
187009922,-0.539774,0.546167,-1.05875,-0.0161427,0.0131877,0.0933385,-0.995416
187043662,-0.536546,0.549965,-1.05318,-0.023758,0.0215176,0.102173,-0.994251
187076633,-0.534994,0.551075,-1.04899,-0.0230706,0.0132715,0.0886828,-0.995704
187110816,-0.535811,0.552642,-1.04341,-0.00858882,-0.00188598,0.0807403,-0.996696
187144648,-0.533805,0.558915,-1.03421,-0.0474497,0.027401,0.0768392,-0.9955371
187176110,-0.530482,0.559948,-1.02612,-0.054042,0.0208166,0.101276,-0.993171
187209344,-0.528217,0.560061,-1.02511,-0.0431128,0.00266371,0.0663269,-0.996863
187243618,-0.523516,0.560715,-1.0188,-0.0329548,0.003345,0.0686766,-0.997089
187278016,-0.523135,0.565923,-1.01391,-0.0404788,0.00489054,0.0574118,-0.9975181
187309556,-0.521112,0.563594,-1.01019,-0.0526477,0.0131096,0.0450288,-0.997511
187343305,-0.52251,0.572518,-1.00411,-0.0299646,0.0259195,0.0368708,-0.998534
187376658,-0.518065,0.569422,-1.00073,-0.0624466,0.0125977,0.0569627,-0.996342
187410647,-0.518266,0.576322,-0.99532,-0.0527123,0.0185089,0.057697,-0.996771
187443958,-0.517713,0.575986,-0.990054,-0.059452,0.0138845,0.0564028,-0.99654
187476542,-0.516832,0.579185,-0.985637,-0.0376658,0.0111693,0.0648516,-0.997121
187510445,-0.510292,0.571698,-0.982611,-0.0185278,0.00378998,0.0584884,-0.998109
187544394,-0.513943,0.581102,-0.97878,-0.0408819,-0.0000803441,0.0532261,-0.9977451
187576769,-0.509182,0.579045,-0.974281,-0.0476076,-0.00146012,0.0389676,-0.998105
187610079,-0.510739,0.582139,-0.970346,-0.0361973,-0.0063166,0.0521157,-0.997965
187642731,-0.509786,0.585441,-0.965068,-0.0400779,-0.00225584,0.050315,-0.997926
187677228,-0.507778,0.585833,-0.961616,-0.0454071,0.00408802,0.0374552,-0.9982581
187709868,-0.50555,0.58833,-0.95665,-0.0565022,0.0206791,0.0215335,-0.997956
187743557,-0.503595,0.588522,-0.953246,-0.0524268,0.0201911,0.0315477,-0.997922
187776220,-0.504096,0.59216,-0.948221,-0.0512245,0.0211032,0.0282705,-0.998064
187809969,-0.502842,0.589708,-0.946813,-0.0395866,0.00131505,0.0430841,-0.9982861
187843023,-0.502438,0.592201,-0.943072,-0.0163425,0.0136327,0.0169699,-0.999629
187876962,-0.50101,0.593338,-0.9381,-0.024043,-0.0068433,0.0286494,-0.999277
187910040,-0.4997,0.593417,-0.936892,-0.0279251,0.0114619,0.0437664,-0.9985861
187943186,-0.498575,0.599986,-0.930745,-0.00204219,0.0107611,0.028032,-0.999547
187976708,-0.498424,0.599626,-0.928843,0.0154898,-0.00124381,0.00929785,-0.999836
188010215,-0.497408,0.604697,-0.926706,-0.012982,0.0141451,0.0164456,-0.999681
188043718,-0.498669,0.603083,-0.919738,0.0519332,0.0737045,-0.0499551,-0.994673
188076704,-0.497533,0.606597,-0.922359,0.0108921,0.000819759,0.0186535,-0.999766
188109179,-0.497613,0.605751,-0.919224,0.000893515,-0.000401387,0.0128158,-0.999917
188143432,-0.495765,0.607191,-0.919121,0.0179279,0.00256366,0.014685,-0.9997281
188176895,-0.493435,0.60876,-0.919832,0.0360854,0.010891,-0.011223,-0.999226
188210017,-0.491261,0.606359,-0.918375,-0.0110841,0.00486991,0.00886839,-0.999887
188243710,-0.486473,0.604532,-0.916424,0.00255816,0.0138007,0.0319551,-0.9993911
188276263,-0.486593,0.607357,-0.916567,0.00259222,0.00555965,0.0016454,0.99998
188309805,-0.485895,0.609147,-0.916647,0.00304809,0.0222302,0.0217056,0.999513
188344084,-0.485207,0.608707,-0.916496,-0.00670483,0.0216714,0.00939593,0.9996991
188375841,-0.481136,0.60781,-0.915752,0.00811345,0.0120003,0.00464304,0.999884
188409518,-0.480548,0.608369,-0.916192,-0.0017518,0.0141191,0.00617465,0.99988
188442774,-0.479103,0.611885,-0.918179,0.0133142,0.0243573,-0.00634703,0.999595
188476678,-0.471865,0.611495,-0.918437,0.041323,0.0230111,-0.00599801,0.9988631
188510253,-0.472745,0.609085,-0.919085,0.0120032,0.0169505,-0.0119671,0.999713
188542830,-0.469794,0.60962,-0.918985,0.0072613,0.0146356,-0.0145624,0.999761
188576505,-0.467696,0.609415,-0.920014,0.0120301,0.0141294,-0.013063,0.999743
188609452,-0.465079,0.609529,-0.920242,0.00169487,0.0189057,0.00843119,0.9997841
188643767,-0.459462,0.615109,-0.921859,0.0293779,0.0197917,-0.0181753,0.999207
188676752,-0.457412,0.613279,-0.922264,0.0317898,0.015097,-0.00945086,0.999336
188710547,-0.456701,0.611635,-0.925241,0.0311107,0.02835,-0.0092211,0.9990711
188743989,-0.457929,0.616577,-0.926949,0.0109867,0.0186745,0.0094415,0.999721
188776943,-0.452688,0.614052,-0.928489,0.0580635,0.0146821,-0.0151722,0.99809
188810139,-0.45145,0.614951,-0.927661,-0.0656994,-0.00763123,0.0257393,-0.997478
188843609,-0.444456,0.611687,-0.92821,0.0212942,0.0229367,-0.0619189,0.997591
188875836,-0.449713,0.616713,-0.932063,-0.0473487,0.00640525,-0.0133116,-0.998769
188908937,-0.44205,0.613924,-0.933262,0.0705811,0.00406282,0.041196,0.996647
188943102,-0.439915,0.617419,-0.937325,0.0590056,0.0357383,0.0203207,0.997411
188977283,-0.438888,0.615172,-0.941832,0.00591183,0.0456145,-0.0193032,0.9987551
189009410,-0.435556,0.616733,-0.942582,0.0493176,0.0104205,0.00691757,0.998705
189043891,-0.434783,0.618774,-0.940371,-0.0505265,0.0216265,-0.0502359,-0.997224
189075820,-0.431665,0.616039,-0.944305,0.0347494,0.00799073,0.024914,0.999054
189108939,-0.431961,0.618593,-0.946939,0.0455614,0.0179481,0.0103308,0.9987471
189142889,-0.432091,0.615161,-0.950222,0.03753,0.0265844,-0.0107859,0.998884
189175860,-0.433999,0.614039,-0.949627,-0.0115209,0.0269756,0.0202091,0.999365
189210589,-0.43216,0.613168,-0.951716,0.039751,0.0426617,0.0164239,0.9981631
189243056,-0.432338,0.610082,-0.951764,0.0527347,0.0307481,0.00962192,0.998089
189276668,-0.436601,0.610635,-0.954414,0.0330345,0.0359273,0.015763,0.998684
189310639,-0.442979,0.610687,-0.956845,0.0124174,0.0632328,0.0363977,0.9972581
189342788,-0.449841,0.610612,-0.957054,0.00174178,0.0692439,-0.00164773,0.997597
189377247,-0.456149,0.610153,-0.957513,0.0122636,0.0834688,-0.00215008,0.996433
189408790,-0.462108,0.605541,-0.958191,0.0523279,0.0723181,0.0167865,0.995866
189442528,-0.471942,0.6038,-0.957959,0.0618043,0.0896941,0.0126627,0.9939691
189475789,-0.484173,0.601447,-0.961332,0.0567034,0.104887,0.00573673,0.99285
189509423,-0.501236,0.604707,-0.963319,0.0569181,0.105792,-0.00738014,0.992731
189542844,-0.521384,0.60546,-0.962328,0.0234701,0.124863,0.0239579,0.9916071
189575560,-0.541666,0.602661,-0.960847,0.0358613,0.110595,0.0329268,0.992673
189609661,-0.561144,0.596143,-0.955795,0.0328217,0.0819707,0.0585454,0.994372
189643471,-0.588601,0.593669,-0.95921,0.0559931,0.146833,0.0147201,0.9874651
189676373,-0.61808,0.591718,-0.957324,0.041876,0.153653,0.0240014,0.986945
189710068,-0.652289,0.58929,-0.95405,0.0252725,0.155707,0.0117543,0.98741
189797297,-0.686382,0.587637,-0.952126,0.0231221,0.156621,0.0127214,0.9873061
189798396,-0.725426,0.584263,-0.948697,0.0123643,0.158395,0.0249231,0.986984
189809286,-0.767124,0.581511,-0.94595,0.0202867,0.173902,0.0343068,0.983956
189842873,-0.811835,0.577702,-0.941665,0.0131128,0.173425,0.0316947,0.98425
189876296,-0.857563,0.573263,-0.936432,0.00518182,0.178465,0.0275915,0.983546
189909381,-0.908597,0.567138,-0.931169,0.00714131,0.175836,0.0302898,0.9839271
189942679,-0.962133,0.561643,-0.925675,-0.000243793,0.175764,0.027419,0.98405
189976294,-1.01689,0.548536,-0.917475,0.0257318,0.184647,0.0319743,0.981948
190010296,-1.07579,0.536957,-0.906472,0.0208706,0.172294,0.0449411,0.9837981
190042717,-1.14479,0.533097,-0.903594,0.00393688,0.157168,0.0263773,0.987212
190076476,-1.21101,0.530822,-0.893822,-0.0207561,0.163176,0.0411784,0.985519
190109742,-1.28351,0.524554,-0.885322,-0.0285178,0.207526,0.058657,0.976053
190141988,-1.35764,0.513475,-0.875326,-0.234261,0.186034,0.00162385,0.9542071
190177483,-1.43597,0.497538,-0.861909,-0.194461,0.154852,0.0353268,0.967966
190209323,-1.51735,0.505957,-0.857133,-0.0713492,0.166881,-0.019548,0.983198
190242930,-1.59586,0.491543,-0.848632,-0.00502079,0.174915,0.0199916,0.9843681
190276759,-1.67986,0.481684,-0.839085,-0.0320243,0.144416,0.0167131,0.988858
190310489,-1.76241,0.472996,-0.829909,-0.0493647,0.100006,-0.00258496,0.993758
190342678,-1.84811,0.462551,-0.822028,-0.071495,0.0432555,-0.0116813,0.996434
190376110,-1.93511,0.454133,-0.810315,-0.0744731,0.0380576,-0.016465,0.9963611
190410039,-2.0256,0.442719,-0.802501,-0.0618741,0.0330637,0.00468017,0.997525
190443096,-2.11539,0.433617,-0.795005,-0.0659787,0.0256557,-0.00538041,0.997477
190477779,-2.2013,0.418225,-0.785014,0.0794411,0.0424751,0.00296879,-0.995931
190509499,-2.28513,0.398451,-0.78217,0.0196527,0.0873352,-0.00558704,-0.995969
190542801,-2.36515,0.390814,-0.78056,0.00714135,0.0879177,-0.0247752,-0.995794
190576222,-2.45487,0.382583,-0.77362,0.0286105,0.0703485,-0.0296509,-0.996671
190609505,-2.5398,0.36359,-0.766424,-0.0565905,0.109887,-0.00192167,-0.992331
190642282,-2.57967,0.386731,-0.769733,-0.305179,0.224005,0.151119,-0.913155
190676171,-2.88508,0.247726,-0.730119,0.613435,0.55829,0.0324557,-0.557634
190709643,-2.72842,0.323386,-0.750621,-0.06546,0.259387,-0.0133475,-0.963461
190742200,-2.82107,0.31122,-0.749446,0.0116958,0.24352,-0.0885573,-0.965774
190775808,-2.88338,0.300959,-0.753993,0.00139208,0.224418,-0.0297352,-0.974038
190810494,-2.91665,0.282239,-0.754613,-0.025765,0.285644,-0.0278248,-0.9575851
190909495,-3.07748,0.243585,-0.740134,-0.0804046,0.227348,0.013491,-0.970395
190942454,-3.13039,0.232728,-0.736571,-0.0272764,0.227687,0.00727285,-0.9733251
190976092,-3.20707,0.191133,-0.715763,0.240373,0.137038,-0.306895,0.910636
191010376,-3.18485,0.209983,-0.731304,-0.0170981,0.283425,0.109402,-0.95258
191042776,-3.21959,0.191934,-0.724516,0.0336435,0.299574,0.0998441,-0.9482381
191076734,-3.24501,0.172759,-0.718202,0.0680323,0.326456,0.101804,-0.937248
191109002,-3.26647,0.156813,-0.718614,0.0348397,0.237781,0.041122,-0.969822
191142984,-3.27885,0.14432,-0.713766,0.0489827,0.258066,0.069967,-0.9623451
191242444,-3.32402,0.0162501,-0.602802,0.160258,0.532841,0.202916,-0.805744
191275596,-3.29548,0.0841221,-0.682973,-0.210307,0.619945,-0.598239,0.4621141
191342124,-3.26901,0.0661155,-0.671567,0.0361784,0.186009,0.0764579,-0.9789
191375495,-3.25171,0.04777,-0.661521,0.0263852,0.187894,0.0583452,-0.9801
191409897,-3.22566,-0.0050011,-0.636966,-0.186533,0.139271,0.00938851,-0.9724821
191442492,-3.19622,-0.0547906,-0.661894,-0.0327988,-0.01575,0.242678,-0.969424
191475066,-3.19266,0.00613159,-0.63172,-0.152551,0.139646,0.300776,-0.931
191576185,-3.08754,-0.0181652,-0.602027,0.0141591,0.163723,0.0560961,-0.9848081
191609364,-3.03998,-0.0286793,-0.593667,0.0235196,0.115749,0.0686607,-0.990623
191642685,-2.99244,-0.0398493,-0.581223,0.0342657,0.130325,0.0534518,-0.989436
191675448,-2.94667,-0.0497151,-0.572988,0.0377753,0.108532,0.0263226,-0.993026
191710153,-2.89256,-0.0558386,-0.555327,0.0277639,0.136391,0.0376122,-0.9895511
191742646,-2.84612,-0.0647905,-0.545057,0.0351391,0.127496,0.0304877,-0.990747
191775072,-2.78999,-0.0690168,-0.533097,0.00843475,0.109879,0.0423217,-0.993008
191809488,-2.73424,-0.0754313,-0.521192,-0.0142633,0.106087,0.0493466,-0.993029
191842848,-2.67772,-0.0801936,-0.509758,-0.0111968,0.110579,0.0739295,-0.9910511
191875634,-2.61362,-0.0856229,-0.503281,0.0111811,0.0803172,0.0444748,-0.995714
191909880,-2.55021,-0.0871712,-0.49469,0.0348389,0.104152,0.0468599,-0.992846
191942997,-2.48962,-0.0909977,-0.483156,-0.00143331,0.0698553,0.0455669,-0.9965151
191975929,-2.42516,-0.093384,-0.472649,-0.00032043,0.0672616,0.0517166,-0.996394
192008823,-2.35861,-0.0958113,-0.464572,0.00118509,0.04535,0.0409521,-0.998131
192042629,-2.28822,-0.09754,-0.45501,-0.0047608,0.034683,0.044728,-0.998386
192075772,-2.22001,-0.0995734,-0.446688,-0.00215253,0.016107,0.0612119,-0.9979931
192109074,-2.15369,-0.0990019,-0.442166,-0.00602222,0.0194674,0.0567513,-0.99818
192142791,-2.08675,-0.0983044,-0.439303,-0.0039584,0.0245028,0.0436866,-0.998737
192176450,-2.02145,-0.100041,-0.433686,-0.00406513,0.023797,0.0391327,-0.9989421
192209361,-1.95709,-0.0998619,-0.43373,0.000531022,0.0108213,0.0525036,-0.998562
192242769,-1.88516,-0.0992561,-0.430061,-0.00388454,0.0104867,0.0484506,-0.998763
